998089, +01.734,  -01.525, 34.0664155, -118.17045833333333,G0050365.JPG
998089, +01.734,  -01.525, 34.0664145, -118.17046416666666,G0050366.JPG
998089, +01.597,  -00.949, 34.066409166666666, -118.17046366666666,G0050367.JPG
998089, +01.363,  -01.189, 34.066409166666666, -118.17046366666666,G0050367.JPG
998089, +01.721,  -01.247, 34.066402333333336, -118.17046516666667,G0050367.JPG
998089, +01.721,  -01.247, 34.066402333333336, -118.17046516666667,G0050367.JPG
998089, +01.466,  -01.897, 34.066402333333336, -118.17046516666667,G0050367.JPG
998089, +01.466,  -01.897, 34.066400333333334, -118.1704735,G0050369.JPG
998089, +01.252,  -01.265, 34.0664, -118.170474,G0050369.JPG
998089, +01.162,  -01.581, 34.0664, -118.170474,G0050369.JPG
998089, +01.162,  -01.581, 34.06639666666667, -118.170474,G0050369.JPG
998089, +01.092,  -01.595, 34.06639666666667, -118.170474,G0050369.JPG
998089, +01.043,  -01.740, 34.06639466666667, -118.17047533333333,G0050369.JPG
998089, +01.220,  -01.999, 34.06639466666667, -118.17047533333333,G0050369.JPG
998089, +01.105,  -02.207, 34.066394333333335, -118.1704775,G0050370.JPG
998089, +01.105,  -02.207, 34.066394333333335, -118.1704775,G0050370.JPG
998089, +01.105,  -02.207, 34.066393, -118.17047533333333,G0050369.JPG
998089, +01.284,  -01.862, 34.066393, -118.17047533333333,G0050369.JPG
998089, +01.445,  -01.852, 34.0663925, -118.1704765,G0050369.JPG
998089, +01.364,  -01.911, 34.0663925, -118.1704765,G0050369.JPG
998089, +01.277,  -01.707, 34.0663925, -118.17047933333333,G0050370.JPG
998089, +01.277,  -01.707, 34.0663925, -118.17047933333333,G0050370.JPG
998089, +01.037,  -01.771, 34.0663925, -118.17047933333333,G0050370.JPG
998089, +00.808,  -01.807, 34.06639283333333, -118.17048333333334,G0050371.JPG
998089, +00.808,  -01.807, 34.06639283333333, -118.17048333333334,G0050371.JPG
998089, +01.120,  -02.128, 34.0663935, -118.1704865,G0050372.JPG
998089, +00.796,  -01.737, 34.0663935, -118.1704865,G0050372.JPG
998089, +01.080,  -01.821, 34.066393833333336, -118.17048983333333,G0050372.JPG
998089, +01.182,  -02.726, 34.066393833333336, -118.17048983333333,G0050372.JPG
998089, +01.112,  -02.607, 34.06639366666667, -118.1704925,G0050373.JPG
998089, +01.112,  -02.607, 34.06639366666667, -118.1704925,G0050373.JPG
998089, +01.131,  -02.437, 34.06639366666667, -118.1704925,G0050373.JPG
998089, +01.131,  -02.437, 34.06639366666667, -118.17049483333334,G0050373.JPG
998089, +01.485,  -02.190, 34.0663935, -118.170496,G0050373.JPG
998089, +01.485,  -02.190, 34.0663935, -118.170496,G0050373.JPG
998089, +01.544,  -01.719, 34.0663935, -118.170496,G0050373.JPG
998089, +01.544,  -01.719, 34.066393166666664, -118.17050133333333,G0050375.JPG
998089, +01.803,  -01.550, 34.066393166666664, -118.17050133333333,G0050375.JPG
998089, +01.934,  -01.898, 34.066393166666664, -118.17050133333333,G0050375.JPG
998089, +01.934,  -01.898, 34.06639366666667, -118.17050633333334,G0050376.JPG
998089, +01.814,  -01.607, 34.06639366666667, -118.17050633333334,G0050376.JPG
998089, +01.814,  -01.607, 34.06639366666667, -118.17050633333334,G0050376.JPG
998089, +01.751,  -01.723, 34.06639333333333, -118.1705115,G0050376.JPG
998089, +01.873,  -01.828, 34.06639333333333, -118.1705115,G0050376.JPG
998089, +01.832,  -02.020, 34.066392666666665, -118.1705145,G0050376.JPG
998089, +01.854,  -02.110, 34.066392666666665, -118.1705145,G0050376.JPG
998089, +01.766,  -02.019, 34.06639216666667, -118.1705175,G0050377.JPG
998089, +01.766,  -02.019, 34.06639216666667, -118.1705175,G0050377.JPG
998089, +01.669,  -04.209, 34.066391833333334, -118.17052016666666,G0050377.JPG
998089, +01.857,  -01.847, 34.066391833333334, -118.17052016666666,G0050377.JPG
998089, +01.480,  -01.599, 34.0663915, -118.17052366666667,G0050377.JPG
998089, +01.411,  -01.255, 34.0663915, -118.17052366666667,G0050377.JPG
998089, +01.465,  -01.010, 34.0663915, -118.17052716666667,G0050377.JPG
998089, +01.465,  -01.010, 34.0663915, -118.17052716666667,G0050377.JPG
998089, +01.351,  -01.171, 34.066391833333334, -118.17053116666666,G0050377.JPG
998089, +01.336,  -01.411, 34.066391833333334, -118.17053116666666,G0050377.JPG
998089, +01.357,  -01.965, 34.06639233333333, -118.1705355,G0050381.JPG
998089, +01.261,  -02.199, 34.06639233333333, -118.1705355,G0050381.JPG
998089, +01.155,  -02.212, 34.06639283333333, -118.17054133333333,G0050376.JPG
998089, +01.155,  -02.212, 34.06639283333333, -118.17054133333333,G0050376.JPG
998089, +01.284,  -02.124, 34.066393, -118.17054416666667,G0050376.JPG
998089, +01.232,  -01.790, 34.066393, -118.17054416666667,G0050376.JPG
998089, +01.129,  -01.993, 34.066393833333336, -118.1705485,G0050378.JPG
998089, +00.903,  -01.742, 34.066393833333336, -118.1705485,G0050378.JPG
998089, +00.876,  -01.918, 34.066395, -118.17055333333333,G0050380.JPG
998089, +00.876,  -01.918, 34.066395, -118.17055333333333,G0050380.JPG
998089, +01.173,  -01.648, 34.066395166666666, -118.17055716666667,G0050380.JPG
998089, +00.553,  -01.717, 34.066395166666666, -118.17055716666667,G0050380.JPG
998089, +00.860,  -01.899, 34.0663955, -118.1705605,G0050380.JPG
998089, +00.918,  -02.303, 34.0663955, -118.1705605,G0050380.JPG
998089, +00.918,  -02.303, 34.066394833333334, -118.17056233333334,G0050379.JPG
998089, +00.918,  -02.303, 34.066394833333334, -118.17056233333334,G0050379.JPG
998089, +00.977,  -02.499, 34.066394333333335, -118.17056416666667,G0050379.JPG
998089, +01.047,  -02.338, 34.066394333333335, -118.17056416666667,G0050379.JPG
998089, +00.866,  -01.745, 34.0663945, -118.170565,G0050379.JPG
998089, +00.872,  -01.206, 34.0663945, -118.170565,G0050379.JPG
998089, +00.939,  -01.450, 34.0663945, -118.170565,G0050379.JPG
998089, +01.176,  -01.454, 34.06639533333333, -118.17056516666666,G0050380.JPG
998089, +01.013,  -01.626, 34.06639533333333, -118.17056516666666,G0050380.JPG
998089, +01.176,  -01.853, 34.06639533333333, -118.17056516666666,G0050380.JPG
998089, +01.073,  -02.029, 34.06639533333333, -118.17056516666666,G0050380.JPG
998089, +01.055,  -01.846, 34.066395166666666, -118.170569,G0050380.JPG
998089, +01.142,  -01.949, 34.066395166666666, -118.170569,G0050380.JPG
998089, +01.142,  -01.949, 34.06639466666667, -118.170574,G0050379.JPG
998089, +01.126,  -01.998, 34.06639466666667, -118.170574,G0050379.JPG
998089, +01.213,  -01.723, 34.06639466666667, -118.170574,G0050379.JPG
998089, +01.213,  -01.723, 34.06639416666667, -118.17057766666667,G0050378.JPG
998089, +01.080,  -01.456, 34.06639416666667, -118.17057766666667,G0050378.JPG
998089, +01.175,  -01.646, 34.0663935, -118.17058133333333,G0050384.JPG
998089, +01.277,  -02.012, 34.0663935, -118.17058133333333,G0050384.JPG
998089, +01.170,  -01.517, 34.06639033333333, -118.17058266666666,G0050386.JPG
998089, +01.170,  -01.517, 34.06639033333333, -118.17058266666666,G0050386.JPG
998089, +01.037,  -01.326, 34.066388333333336, -118.17058633333333,G0050392.JPG
998089, +01.221,  -01.592, 34.066388333333336, -118.17058633333333,G0050392.JPG
998089, +01.305,  -01.789, 34.066385333333336, -118.1705885,G0050392.JPG
998089, +01.233,  -01.752, 34.066385333333336, -118.1705885,G0050392.JPG
998089, +01.386,  -01.639, 34.066381666666665, -118.17059566666667,G0050392.JPG
998089, +01.386,  -01.639, 34.066381666666665, -118.17059566666667,G0050392.JPG
998089, +01.638,  -01.979, 34.066381, -118.1706005,G0050392.JPG
998089, +01.459,  -01.742, 34.066381, -118.1706005,G0050392.JPG
